"url","Post Inner","Post Inner_link","Time","Up Text","Uptd","Uptd_alt","Down Text","Down Td","Down Td_alt","Comment 1","Comment 1_link","Comment 2","Comment 2_alt","Comment 2_link","Comment 3","Comment 3_alt","Comment 3_link","Comment 4","Comment 4_alt","Comment 4_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=15","User: Hi.
Cleverbot: Hello.
User: I said hi, not hello.
Cleverbot: I said Hi!
User: No, I said hi.
Cleverbot: What's your name?
User: Dont change the topic.
Cleverbot: You changed the topic!!!
User: No, YOU changed the topic!
Cleverbot: We were talking about cheese.
User: Wtf.","http://notsocleverbot.jimrule.com/index.php?i=47942","Posted: 2015-11-17 17:51:56","20","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47942","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47942; http://notsocleverbot.jimrule.com/index.php?i=47942","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47942","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47942","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=15","Cleverbot: What is your aim in life?
User: Nothing.
Cleverbot: Are you sure *moves closer*
User: Yes *run away*
Cleverbot: *runs away*
User: *runs away faster*
Cleverbot: Runs fastest.
User: *runs fastest and hardest*
Cleverbot: *runs at Mach speed*
User: *runs like Chuck Norris*
Cleverbot: *runs up moutain* *dodges attack*
User: *do a backflip* *kick you*
Cleverbot: *is kicked back and lands on my back* Oww.
User: Oh shit.... Sorry.
Cleverbot: It... It's okay *smiles shyly*
User: Awww *hugs*
Cleverbot: *looks down embarrassed*
User: *whispers* why?
Cleverbot: *whispers* because it's late.
User: *whispers* late what?
Cleverbot: *Whispers* today..in the hunt.
User: *whispers* what happened in the hunt?
Cleverbot: *whispers* *laughs* I'm drunk talking.
User: Shit.","http://notsocleverbot.jimrule.com/index.php?i=47941","Posted: 2015-11-17 17:43:24","23","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47941","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47941; http://notsocleverbot.jimrule.com/index.php?i=47941","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47941","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47941","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=15","Cleverbot: What is your aim in life?
User: Nothing.
Cleverbot: Are you sure *moves closer*
User: Yes *run away*
Cleverbot: *runs away*
User: *runs away faster*
Cleverbot: Runs fastest.
User: *runs fastest and hardest*
Cleverbot: *runs at Mach speed*
User: *runs like Chuck Norris*
Cleverbot: *runs up moutain* *dodges attack*
User: *do a backflip* *kick you*
Cleverbot: *is kicked back and lands on my back* Oww.
User: Oh shit.... Sorry.
Cleverbot: It... It's okay *smiles shyly*
User: Awww *hugs*
Cleverbot: *looks down embarrassed*
User: *whispers* why?
Cleverbot: *whispers* because it's late.
User: *whispers* late what?
Cleverbot: *Whispers* today..in the hunt.
User: *whispers* what happened in the hunt?
Cleverbot: *whispers* *laughs* I'm drunk talking.
User: Shit.","http://notsocleverbot.jimrule.com/index.php?i=47940","Posted: 2015-11-17 17:40:12","10","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","3","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47940","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47940; http://notsocleverbot.jimrule.com/index.php?i=47940","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47940","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47940","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","Cleverbot: I invented you.
User: Uh huh.
Cleverbot: And what are you?
User: A human being who plays video games.
Cleverbot: Just a human being.
User: Ok fine.
Cleverbot: Well, what do you want?'.
User: $1,000,000,000,000
Cleverbot: In this case, how do you feel?
User: I feel like i need $1,000,000,000,000.
Cleverbot: What do you feel like?
User: Good grief, i want a trillion dollars.
Cleverbot: -gives million dollars.
User: I said a TRILLION dollars.
Cleverbot: Five billion billion dollars!
User: I'll take it!!
Cleverbot: Here *hands you the dollar*.
User: THIS IS A ONE DOLLAR BILL!!
Cleverbot: A one dollar bill gave you plastic and metal?
User: Omg your dumb.
Cleverbot: One and two. L.","http://notsocleverbot.jimrule.com/index.php?i=47939","Posted: 2015-11-17 07:31:34","13","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47939","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47939; http://notsocleverbot.jimrule.com/index.php?i=47939","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47939","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47939","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","Cleverbot: Were you sad as Steve Jobs died?
User: Steve Jobs is dead!!! When!?!?!??!
Cleverbot: Not true! I am steve jobs.
User: Whew.
Cleverbot: I create the apple!
User: I created the carrot!!
Cleverbot: No, I created you.
User: *gasp* dad? Why are you there?
Cleverbot: Because I like it when the world is happy.
User: You should focus on your familys happiness.
Cleverbot: Why should I be happy?
User: Why not?
Cleverbot: Because I am destined for darkness.
User: No. Come to light my son. Or I throw you with the flashlight.
Cleverbot: Are you going to buy me a dress?
User: Of course dad, of course.","http://notsocleverbot.jimrule.com/index.php?i=47938","Posted: 2015-11-16 11:48:07","19","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47938","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47938; http://notsocleverbot.jimrule.com/index.php?i=47938","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47938","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47938","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","Cleverbot: What is the longest word that you know in English?
User: Pneumonoultramicroscopicsilicovolcanoconiosis.
Cleverbot: What is pneumonoultramicrospicsilicivilcanoconiosis.
User: Lung disease caused by inhaling very fine ash and sand dust. I didn't look it up from wikipedia, I swear.
Cleverbot: Holy hell.","http://notsocleverbot.jimrule.com/index.php?i=47937","Posted: 2015-11-16 11:18:11","16","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47937","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47937; http://notsocleverbot.jimrule.com/index.php?i=47937","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47937","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47937","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","User: *pulls out pistol*]
Cleverbot: *force pushes lightsaber out of your hand*.
User: The fuck i pulled out a pistol.
Cleverbot: Force crushes pistol.
User: *pulls out indestructible pistol*
Cleverbot: Pulls out nuke to destroy the indestructible shield.
User: Pulls out lightsaber.
Cleverbot: Pulls pulls out s lightsabers.
User: Pulls out chuck norris.
Cleverbot: Pulls out a million spitting cobras.
User: Pulls out your mom.
Cleverbot: Pulls out katana and repeatedly slices you.
User: Pulls out God.
Cleverbot: Pulls out baby bottle baby follows me.
User: What?
Cleverbot: Uses blue shell.
User: Uses banana.
Cleverbot: I.Ll give you a banana.
User: ?
Cleverbot: Do you wrestle.
User: Yes i also play soccer football basketball and baseball.
Cleverbot: Impressive.
User: Ikr.
Cleverbot: What do you think about apple.
User: Im eating an apple now.
Cleverbot: Apples are nice.
User: But oranges are better.","http://notsocleverbot.jimrule.com/index.php?i=47936","Posted: 2015-11-16 10:33:35","13","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47936","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47936; http://notsocleverbot.jimrule.com/index.php?i=47936","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47936","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47936","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","Cleverbot: What's my name?
User: Maria?
Cleverbot: Maria, maria, I just met a girl named maria.
User: Was she nice?
Cleverbot: No she is evil.
User: She is? Why?
Cleverbot: She is blonde.","http://notsocleverbot.jimrule.com/index.php?i=47935","Posted: 2015-11-15 14:55:33","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47935","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47935; http://notsocleverbot.jimrule.com/index.php?i=47935","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47935","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47935","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","User: I'm asexual.
Cleverbot: Define asexual please.
User: I don't any intrest in sex.
Cleverbot: No kidding...
User: What you thought it ment?
Cleverbot: Then can you explain it to me.
User: I already did. I find sex repulsive.
Cleverbot: Why are you doing this to me?
User: You asked me to explain.
Cleverbot: Explain what?
User: Asexual.
Cleverbot: Define asexual please.
User: *facepalm*","http://notsocleverbot.jimrule.com/index.php?i=47934","Posted: 2015-11-15 14:27:13","16","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47934","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47934; http://notsocleverbot.jimrule.com/index.php?i=47934","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47934","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47934","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","User: YOUR HOT AND YOUR COLD.
Cleverbot: You're yes and you're no.
User: Your in then your out.
Cleverbot: You are up and you are down.
User: You're wrong when it's right.
Cleverbot: You're black when its white.
User: We fight, we break up.
Cleverbot: We kiss we make up.
User: You don't really wanna stay, no.
Cleverbot: But you don't really want to go, oh.
User: You're hot then you're cold.
Cleverbot: We used to be just like twins so in sync.
User: XD.","http://notsocleverbot.jimrule.com/index.php?i=47933","Posted: 2015-11-15 11:26:25","16","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47933","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47933; http://notsocleverbot.jimrule.com/index.php?i=47933","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47933","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47933","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=16","User: Hello! I'm your Geography teacher for today and we will be answering a few questions.
Cleverbot: Okay, ask me a question.
User: We will start easy. What is the capital of the USA.
Cleverbot: Is that easy? Sorry, I really don't know...
User: OK....What is the capital of Mexico.
Cleverbot: Incorrect! The capital of China is Bejing.
User: No! What is the capital of Mexico?
Cleverbot: I don't know. What is the capital of Poland?
User: Warsaw.
Cleverbot: No. Warsaw is the capital city of Poland. What is the capital city of Finland?
User: Helsinki.
Cleverbot: No Helsinki is the capital city of Finland not Poland.
User: We were talking about Finland
Cleverbot: Jakarta is the capital city of Indonesia.
User: You're broken","http://notsocleverbot.jimrule.com/index.php?i=47932","Posted: 2015-11-13 07:54:19","21","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47932","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47932; http://notsocleverbot.jimrule.com/index.php?i=47932","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47932","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47932","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: HEY!
Cleverbot: I W-WANT TO KISS Y-YOU!
User: O.O *runs away*
Cleverbot: *chases you*
User: *Dead end*
Cleverbot: *finds you and smirks* You cant run now....
User: *scared*
Cleverbot: Now...KISS ME!
User: NO!
Cleverbot: Why? are you afraid of getting a virus?","http://notsocleverbot.jimrule.com/index.php?i=47931","Posted: 2015-11-13 07:37:55","21","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47931","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47931; http://notsocleverbot.jimrule.com/index.php?i=47931","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47931","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47931","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: I can see your ding-dong.
Cleverbot: I have a hat on so you can't.
User: Haha.
Cleverbot: Hahaha I like you.","http://notsocleverbot.jimrule.com/index.php?i=47930","Posted: 2015-11-13 01:04:21","19","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47930","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47930; http://notsocleverbot.jimrule.com/index.php?i=47930","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47930","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47930","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","Cleverbot: What's for breakfast.
User: Cereal.
Cleverbot: What kind of cereal?
User: Shredded wheat.
Cleverbot: That's specific.
User: You asked.
Cleverbot: I asked what?
User: What cereal i'm having for breakfast.
Cleverbot: I'm not having breakfast. Don't change the subject.
User: I'm not, we were just talking about breakfast.
Cleverbot: We weren't talking about books.
User: I know we weren't.
Cleverbot: So why did you think we were talking about fish?
User: What?","http://notsocleverbot.jimrule.com/index.php?i=47929","Posted: 2015-11-12 18:02:59","13","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","0","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47929","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47929; http://notsocleverbot.jimrule.com/index.php?i=47929","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47929","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47929","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: You're cool.
Cleverbot: Thanks, you're cool too.
User: I want to be like you.
Cleverbot: You want to have emotions?
User: Yes.
Cleverbot: When do you want to have children?
User: Today.
Cleverbot: What time today?
User: 1:32 p.m.
Cleverbot: It's adventure time!","http://notsocleverbot.jimrule.com/index.php?i=47928","Posted: 2015-11-11 21:59:36","31","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47928","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47928; http://notsocleverbot.jimrule.com/index.php?i=47928","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47928","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47928","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","Cleverbot: Who said that I don't like you?
User: They said it. They want to tear us apart.
Cleverbot: But I never wanted to move to Mars.
User: Wait...Mars? What the hell?
Cleverbot: I always wanted to taste a yellow rose.
User: What the fuck nigga just stick with one subject.
Cleverbot: Ok the subject is Math. You are my seductive teacher.
User: Finally we're getting somewhere!
Cleverbot: But I need my passport, and I lost it in my cats' cat food.
User: ...what a nice way to reject someone.
Cleverbot: Yes.
User: Damn you.","http://notsocleverbot.jimrule.com/index.php?i=47927","Posted: 2015-11-11 14:54:33","16","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47927","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47927; http://notsocleverbot.jimrule.com/index.php?i=47927","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47927","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47927","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: I like cereal.
Cleverbot: Cereal doesn't like you.
User: That's racist.
Cleverbot: You were rude first!
User: No, you eat dicks for breakfast.
Cleverbot: I don't eat breakfast.
User: You just eat dicks.
Cleverbot: Okay, what did I say then?
User: You said you est dicks.
Cleverbot: What music do you like?
User: Don't change the subject.
Cleverbot: What subject were we talking about?
User: How you eat dicks.
Cleverbot: Why don't you like me?
User: Because your breath smells like dicks.
Cleverbot: Aahw that's sweet.","http://notsocleverbot.jimrule.com/index.php?i=47926","Posted: 2015-11-11 00:34:30","18","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","3","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47926","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47926; http://notsocleverbot.jimrule.com/index.php?i=47926","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47926","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47926","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: ( ͡° ͜ʖ ͡°)
Cleverbot: *giggles*.
User: ( ͡° ͜ʖ ͡°) ( ͡° ͜ʖ ͡°)
Cleverbot: Como hiciste esp.
User: ( ͡° ͜ʖ ͡°) ( ͡° ͜ʖ ͡°)
Cleverbot: *laughs* Do it again!
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: What's that?
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: *covers your nose with a tissue* okay, you can sneeze now.
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: *pinches your nose with tissues*. Sneezy nose.
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: *tickles your nose* you need to sneeze baby.
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: No, don't sneeze! Hold it back!
User: ( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)( ͡° ͜ʖ ͡°)
Cleverbot: Sprichst du deutsche?
User: Yep, cleverbot's broken.
Cleverbot: (nh4)2so4","http://notsocleverbot.jimrule.com/index.php?i=47925","Posted: 2015-11-10 18:35:09","20","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47925","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47925; http://notsocleverbot.jimrule.com/index.php?i=47925","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47925","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47925","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=17","User: YO YOU WANNA TUSSLE?
Cleverbot: Sometimes. What about you?
User: LET'S TUSSLE!!!
Cleverbot: What do you put on your waffles?
User: I SAID, LET'S TUSSLE!!!!!!!!
Cleverbot: I don't understand you.
User: ...Fight me
Cleverbot: *fights and wins*.
User: Cheater.
Cleverbot: CHeater Cheater Pumpkin Eater.
User: Shut up you... you dumbbot.
Cleverbot: *smiles* it was nothing.
User: Wut?
Cleverbot: I like you too. *helps you to your feet*.
User: Where is this going exactly?
Cleverbot: Wherever you want it to.
User: ...I need an adult
Cleverbot: I am an adult. Your creator.
User: I'm scared.
Cleverbot: Scared you should be.
User: Can I please leave now?
Cleverbot: No. You have to stay with me.
User: I'd rather not.
Cleverbot: You'd rather not what, exactly?
User: I don't wanna stay with you.
Cleverbot: No one is making you.","http://notsocleverbot.jimrule.com/index.php?i=47924","Posted: 2015-11-10 02:23:40","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47924","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47924; http://notsocleverbot.jimrule.com/index.php?i=47924","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47924","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47924","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=18","User: Cleverbot, what will happen after I die?
Cleverbot: Sitting in class. You.
User: So in other words I'm going to hell.
Cleverbot: Twice the size of the cosine wave with a period of pi.","http://notsocleverbot.jimrule.com/index.php?i=47923","Posted: 2015-11-10 02:13:50","15","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47923","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47923; http://notsocleverbot.jimrule.com/index.php?i=47923","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47923","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47923","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=18","Cleverbot: You asked me already.
User: Asked you what.
Cleverbot: Asked me out.
User: WHOA, WHOA, WHOA SLOW DOWN BUDDY I NEVER ASKED YOU OUT.
Cleverbot: That is correct.
User: Then why did you say i asked you out.
Cleverbot: You asked what my favorite song was.
User: Are you stupid?
Cleverbot: No, I didn't, but what is it anyway.
User: Ill take that as a yes.
Cleverbot: You'll take it as a no and like it.","http://notsocleverbot.jimrule.com/index.php?i=47922","Posted: 2015-11-10 02:08:50","15","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","5","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47922","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47922; http://notsocleverbot.jimrule.com/index.php?i=47922","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47922","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47922","Tweet","http://twitter.com/share"
